"TOA5","1","CR1000X","5122","CR1000X.Std.03.02","CPU:TDG_191227_Enc.CR1X","49734","CSI"
"TIMESTAMP","RECORD","Temp_Enc","Batt_Volt","RH_Enc"
"TS","RN","","",""
"","","Smp","Smp","Smp"
"2020-09-02 01:30:00",3828,28.02,13.12,53.08
"2020-09-02 02:00:00",3829,27.73,13.12,53.94
"2020-09-02 02:30:00",3830,27.49,13.1,54.72
"2020-09-02 03:00:00",3831,27.26,13.09,55.37
"2020-09-02 03:30:00",3832,27.1,13.08,55.86
"2020-09-02 04:00:00",3833,26.93,13.07,56.34
"2020-09-02 04:30:00",3834,26.78,13.06,56.7
"2020-09-02 05:00:00",3835,26.64,13.05,57.08
"2020-09-02 05:30:00",3836,26.51,13.04,57.36
"2020-09-02 06:00:00",3837,26.41,13.04,57.53
"2020-09-02 06:30:00",3838,26.34,13.03,57.62
"2020-09-02 07:00:00",3839,26.26,13.02,57.66
"2020-09-02 07:30:00",3840,26.3,13.17,57.17
"2020-09-02 08:00:00",3841,26.46,13.25,56.34
"2020-09-02 08:30:00",3842,26.63,13.65,55.55
"2020-09-02 09:00:00",3843,26.96,13.83,54.33
"2020-09-02 09:30:00",3844,27.43,13.85,53.05
"2020-09-02 10:00:00",3845,27.82,13.81,52.17
"2020-09-02 10:30:00",3846,28.09,13.81,51.49
"2020-09-02 11:00:00",3847,28.35,13.84,50.77
"2020-09-02 11:30:00",3848,28.87,13.79,49.45
"2020-09-02 12:00:00",3849,29.33,13.8,48.55
"2020-09-02 12:30:00",3850,29.52,13.79,48.29
"2020-09-02 13:00:00",3851,29.76,13.76,47.58
"2020-09-02 13:30:00",3852,30.76,13.73,44.83
"2020-09-02 14:00:00",3853,31.52,13.71,43.75
"2020-09-02 14:30:00",3854,31.75,13.65,43.14
"2020-09-02 15:00:00",3855,32.26,13.67,42.22
"2020-09-02 15:30:00",3856,32.55,13.77,41.88
"2020-09-02 16:00:00",3857,32.72,13.68,41.58
"2020-09-02 16:30:00",3858,32.69,13.68,41.79
"2020-09-02 17:00:00",3859,32.5,13.72,42.1
"2020-09-02 17:30:00",3860,32.28,13.71,42.67
"2020-09-02 18:00:00",3861,31.89,13.67,43.38
"2020-09-02 18:30:00",3862,31.47,13.68,44.22
"2020-09-02 19:00:00",3863,30.89,13.5,45.34
"2020-09-02 19:30:00",3864,30.25,13.32,46.61
"2020-09-02 20:00:00",3865,29.57,13.25,47.98
"2020-09-02 20:30:00",3866,28.96,13.23,49.22
"2020-09-02 21:00:00",3867,28.41,13.22,50.49
"2020-09-02 21:30:00",3868,27.96,13.2,51.58
"2020-09-02 22:00:00",3869,27.59,13.19,52.56
"2020-09-02 22:30:00",3870,27.26,13.18,53.6
"2020-09-02 23:00:00",3871,26.98,13.18,54.36
"2020-09-02 23:30:00",3872,26.77,13.17,55.01
"2020-09-03 00:00:00",3873,26.58,13.17,55.61
"2020-09-03 00:30:00",3874,26.41,13.16,56.12
"2020-09-03 01:00:00",3875,26.26,13.16,56.56
"2020-09-03 01:30:00",3876,26.13,13.14,56.95
"2020-09-03 02:00:00",3877,26,13.13,57.31
"2020-09-03 02:30:00",3878,25.91,13.13,57.5
"2020-09-03 03:00:00",3879,25.79,13.13,57.79
"2020-09-03 03:30:00",3880,25.69,13.12,58
"2020-09-03 04:00:00",3881,25.6,13.12,58.19
"2020-09-03 04:30:00",3882,25.52,13.11,58.31
"2020-09-03 05:00:00",3883,25.44,13.1,58.45
"2020-09-03 05:30:00",3884,25.38,13.09,58.53
"2020-09-03 06:00:00",3885,25.32,13.08,58.6
"2020-09-03 06:30:00",3886,25.24,13.07,58.77
"2020-09-03 07:00:00",3887,25.09,13.06,59.17
"2020-09-03 07:30:00",3888,24.97,13.04,59.41
"2020-09-03 08:00:00",3889,24.89,13.05,59.7
"2020-09-03 08:30:00",3890,24.83,13.06,59.76
"2020-09-03 09:00:00",3891,24.79,13.11,59.72
"2020-09-03 09:30:00",3892,24.81,13.23,59.46
"2020-09-03 10:00:00",3893,24.85,13.36,59.24
"2020-09-03 10:30:00",3894,24.96,13.73,58.66
"2020-09-03 11:00:00",3895,25.19,13.76,57.79
"2020-09-03 11:30:00",3896,25.31,13.79,57.33
"2020-09-03 12:00:00",3897,25.61,13.9,55.94
"2020-09-03 12:30:00",3898,26.38,13.81,53.53
"2020-09-03 13:00:00",3899,27.99,13.8,49.09
"2020-09-03 13:30:00",3900,29.6,13.8,46.63
"2020-09-03 14:00:00",3901,30.14,13.79,46.25
"2020-09-03 14:30:00",3902,30.2,13.7,46.37
"2020-09-03 15:00:00",3903,30.16,13.77,46.3
"2020-09-03 15:30:00",3904,30.47,13.79,45.37
"2020-09-03 16:00:00",3905,30.86,13.75,44.56
"2020-09-03 16:30:00",3906,31.1,13.69,44.32
"2020-09-03 17:00:00",3907,31.11,13.7,44.34
"2020-09-03 17:30:00",3908,30.88,13.7,44.92
"2020-09-03 18:00:00",3909,30.28,13.7,45.98
"2020-09-03 18:30:00",3910,29.62,13.52,47.14
"2020-09-03 19:00:00",3911,28.91,13.34,48.39
"2020-09-03 19:30:00",3912,28.29,13.27,49.49
"2020-09-03 20:00:00",3913,27.75,13.24,50.44
"2020-09-03 20:30:00",3914,27.34,13.22,51.21
"2020-09-03 21:00:00",3915,27.05,13.21,51.82
"2020-09-03 21:30:00",3916,26.75,13.2,52.5
"2020-09-03 22:00:00",3917,26.5,13.19,53.1
"2020-09-03 22:30:00",3918,26.25,13.18,53.79
"2020-09-03 23:00:00",3919,26.04,13.18,54.33
"2020-09-03 23:30:00",3920,25.87,13.17,54.83
"2020-09-04 00:00:00",3921,25.68,13.16,55.39
"2020-09-04 00:30:00",3922,25.53,13.15,55.8
"2020-09-04 01:00:00",3923,25.38,13.15,56.19
"2020-09-04 01:30:00",3924,25.27,13.14,56.51
"2020-09-04 02:00:00",3925,25.16,13.13,56.75
"2020-09-04 02:30:00",3926,25.08,13.12,57
"2020-09-04 03:00:00",3927,24.99,13.12,57.23
"2020-09-04 03:30:00",3928,24.9,13.11,57.45
"2020-09-04 04:00:00",3929,24.82,13.1,57.64
"2020-09-04 04:30:00",3930,24.75,13.09,57.78
"2020-09-04 05:00:00",3931,24.69,13.08,57.85
"2020-09-04 05:30:00",3932,24.65,13.06,57.92
"2020-09-04 06:00:00",3933,24.61,13.05,58.01
"2020-09-04 06:30:00",3934,24.55,13.04,58.11
"2020-09-04 07:00:00",3935,24.52,13.03,58.12
"2020-09-04 07:30:00",3936,24.54,13.03,57.93
"2020-09-04 08:00:00",3937,24.61,13.16,57.59
"2020-09-04 08:30:00",3938,24.74,13.38,57.08
"2020-09-04 09:00:00",3939,24.91,13.62,56.51
"2020-09-04 09:30:00",3940,25.08,13.77,55.89
"2020-09-04 10:00:00",3941,25.27,13.83,55.35
"2020-09-04 10:30:00",3942,25.52,13.88,54.53
"2020-09-04 11:00:00",3943,25.96,13.9,53.36
"2020-09-04 11:30:00",3944,26.5,13.84,52.09
"2020-09-04 12:00:00",3945,27,13.79,50.91
"2020-09-04 12:30:00",3946,27.54,13.76,49.79
"2020-09-04 13:00:00",3947,27.83,13.77,49.53
"2020-09-04 13:30:00",3948,27.81,13.84,49.49
"2020-09-04 14:00:00",3949,28.14,13.84,48.47
"2020-09-04 14:30:00",3950,28.54,13.8,47.74
"2020-09-04 15:00:00",3951,28.88,13.84,46.89
"2020-09-04 15:30:00",3952,29.57,13.76,45.43
"2020-09-04 16:00:00",3953,30.34,13.78,43.85
"2020-09-04 16:30:00",3954,31.35,13.77,42.4
"2020-09-04 17:00:00",3955,31.69,13.75,42.21
"2020-09-04 17:30:00",3956,31.21,13.69,43.3
"2020-09-04 18:00:00",3957,30.56,13.72,44.52
"2020-09-04 18:30:00",3958,29.88,13.6,45.65
"2020-09-04 19:00:00",3959,29.22,13.38,46.83
"2020-09-04 19:30:00",3960,28.56,13.28,48
"2020-09-04 20:00:00",3961,27.95,13.24,49.12
"2020-09-04 20:30:00",3962,27.45,13.22,50.05
"2020-09-04 21:00:00",3963,27.05,13.21,50.81
"2020-09-04 21:30:00",3964,26.71,13.2,51.58
"2020-09-04 22:00:00",3965,26.37,13.2,52.39
"2020-09-04 22:30:00",3966,26.08,13.19,53.05
"2020-09-04 23:00:00",3967,25.82,13.18,53.79
"2020-09-04 23:30:00",3968,25.64,13.17,54.19
"2020-09-05 00:00:00",3969,25.45,13.17,54.77
"2020-09-05 00:30:00",3970,25.27,13.16,55.33
"2020-09-05 01:00:00",3971,25.11,13.15,55.78
"2020-09-05 01:30:00",3972,24.97,13.15,56.18
"2020-09-05 02:00:00",3973,24.86,13.14,56.5
"2020-09-05 02:30:00",3974,24.75,13.13,56.83
"2020-09-05 03:00:00",3975,24.62,13.13,57.22
"2020-09-05 03:30:00",3976,24.49,13.12,57.61
"2020-09-05 04:00:00",3977,24.38,13.11,57.89
"2020-09-05 04:30:00",3978,24.32,13.1,58
"2020-09-05 05:00:00",3979,24.27,13.09,58.13
"2020-09-05 05:30:00",3980,24.19,13.08,58.32
"2020-09-05 06:00:00",3981,24.13,13.07,58.46
"2020-09-05 06:30:00",3982,24.1,13.06,58.48
"2020-09-05 07:00:00",3983,24.1,13.05,58.37
"2020-09-05 07:30:00",3984,24.16,13.05,58.08
"2020-09-05 08:00:00",3985,24.24,13.13,57.76
"2020-09-05 08:30:00",3986,24.37,13.33,57.22
"2020-09-05 09:00:00",3987,24.56,13.54,56.6
"2020-09-05 09:30:00",3988,24.77,13.71,55.97
"2020-09-05 10:00:00",3989,25.05,13.92,55.1
"2020-09-05 10:30:00",3990,25.46,13.91,53.97
"2020-09-05 11:00:00",3991,26.54,13.83,50.56
"2020-09-05 11:30:00",3992,28.15,13.78,47.39
"2020-09-05 12:00:00",3993,29.53,13.78,44.99
"2020-09-05 12:30:00",3994,30.86,13.77,42.68
"2020-09-05 13:00:00",3995,32.29,13.75,40.25
"2020-09-05 13:30:00",3996,33.63,13.73,38.3
"2020-09-05 14:00:00",3997,34.85,13.67,36.76
"2020-09-05 14:30:00",3998,35.3,13.66,36.65
"2020-09-05 15:00:00",3999,34.91,13.62,37.61
"2020-09-05 15:30:00",4000,34.17,13.71,38.7
"2020-09-05 16:00:00",4001,33.28,13.7,40.04
"2020-09-05 16:30:00",4002,32.42,13.72,41.17
"2020-09-05 17:00:00",4003,31.8,13.75,41.92
"2020-09-05 17:30:00",4004,31.38,13.76,42.43
"2020-09-05 18:00:00",4005,31.07,13.68,42.95
"2020-09-05 18:30:00",4006,30.52,13.65,44.07
"2020-09-05 19:00:00",4007,29.98,13.41,45
"2020-09-05 19:30:00",4008,29.44,13.29,45.99
"2020-09-05 20:00:00",4009,28.84,13.24,47.19
"2020-09-05 20:30:00",4010,28.28,13.22,48.41
"2020-09-05 21:00:00",4011,27.74,13.21,49.56
"2020-09-05 21:30:00",4012,27.3,13.2,50.53
"2020-09-05 22:00:00",4013,26.92,13.19,51.43
"2020-09-05 22:30:00",4014,26.61,13.18,52.26
"2020-09-05 23:00:00",4015,26.4,13.17,52.83
"2020-09-05 23:30:00",4016,26.26,13.16,53.05
"2020-09-06 00:00:00",4017,26.21,13.16,53.14
"2020-09-06 00:30:00",4018,26.17,13.15,53.23
"2020-09-06 01:00:00",4019,26.14,13.14,53.32
"2020-09-06 01:30:00",4020,26.13,13.13,53.28
"2020-09-06 02:00:00",4021,25.96,13.13,54.37
"2020-09-06 02:30:00",4022,25.41,13.12,56.2
"2020-09-06 03:00:00",4023,24.92,13.11,58.24
"2020-09-06 03:30:00",4024,24.6,13.1,59.28
"2020-09-06 04:00:00",4025,24.44,13.09,59.78
"2020-09-06 04:30:00",4026,24.31,13.08,60.34
"2020-09-06 05:00:00",4027,24.14,13.06,60.92
"2020-09-06 05:30:00",4028,24.04,13.05,61.26
"2020-09-06 06:00:00",4029,23.9,13.04,61.86
"2020-09-06 06:30:00",4030,23.76,13.03,62.36
"2020-09-06 07:00:00",4031,23.63,13.02,62.73
"2020-09-06 07:30:00",4032,23.57,13.01,62.81
"2020-09-06 08:00:00",4033,23.56,13.04,62.76
"2020-09-06 08:30:00",4034,23.55,13.04,62.6
"2020-09-06 09:00:00",4035,23.61,13.09,62.21
"2020-09-06 09:30:00",4036,23.66,13.21,61.92
"2020-09-06 10:00:00",4037,23.75,13.46,61.46
"2020-09-06 10:30:00",4038,23.87,13.59,60.91
"2020-09-06 11:00:00",4039,23.91,13.75,60.81
"2020-09-06 11:30:00",4040,23.96,13.84,60.49
"2020-09-06 12:00:00",4041,24.09,13.84,59.92
"2020-09-06 12:30:00",4042,24.2,13.87,59.58
"2020-09-06 13:00:00",4043,24.22,13.92,59.58
"2020-09-06 13:30:00",4044,24.31,13.92,59.13
"2020-09-06 14:00:00",4045,24.41,13.9,58.82
"2020-09-06 14:30:00",4046,24.42,13.89,58.87
"2020-09-06 15:00:00",4047,24.49,13.84,58.46
"2020-09-06 15:30:00",4048,24.47,13.92,58.53
"2020-09-06 16:00:00",4049,24.47,13.89,58.31
"2020-09-06 16:30:00",4050,24.54,13.83,58.16
"2020-09-06 17:00:00",4051,24.47,13.66,58.37
"2020-09-06 17:30:00",4052,24.41,13.56,58.4
"2020-09-06 18:00:00",4053,24.36,13.47,58.51
"2020-09-06 18:30:00",4054,24.28,13.32,58.76
"2020-09-06 19:00:00",4055,24.17,13.26,59
"2020-09-06 19:30:00",4056,24.08,13.24,59.24
"2020-09-06 20:00:00",4057,23.98,13.22,59.52
"2020-09-06 20:30:00",4058,23.89,13.21,59.77
"2020-09-06 21:00:00",4059,23.81,13.2,60
"2020-09-06 21:30:00",4060,23.76,13.19,60.1
"2020-09-06 22:00:00",4061,23.71,13.18,60.19
"2020-09-06 22:30:00",4062,23.69,13.17,60.21
"2020-09-06 23:00:00",4063,23.64,13.16,60.25
"2020-09-06 23:30:00",4064,23.6,13.16,60.29
"2020-09-07 00:00:00",4065,23.55,13.15,60.39
"2020-09-07 00:30:00",4066,23.48,13.14,60.51
"2020-09-07 01:00:00",4067,23.4,13.13,60.73
"2020-09-07 01:30:00",4068,23.27,13.13,61.1
"2020-09-07 02:00:00",4069,23.13,13.12,61.49
"2020-09-07 02:30:00",4070,23.01,13.11,61.76
"2020-09-07 03:00:00",4071,22.96,13.1,61.79
"2020-09-07 03:30:00",4072,22.95,13.08,61.72
"2020-09-07 04:00:00",4073,22.93,13.07,61.74
"2020-09-07 04:30:00",4074,22.88,13.06,61.79
"2020-09-07 05:00:00",4075,22.86,13.05,61.76
"2020-09-07 05:30:00",4076,22.86,13.03,61.62
"2020-09-07 06:00:00",4077,22.89,13.03,61.42
"2020-09-07 06:30:00",4078,22.93,13.02,61.19
"2020-09-07 07:00:00",4079,22.98,13.04,60.93
"2020-09-07 07:30:00",4080,23.11,13.34,60.38
"2020-09-07 08:00:00",4081,23.42,13.94,59.03
"2020-09-07 08:30:00",4082,24.08,13.93,56.94
"2020-09-07 09:00:00",4083,25.27,13.84,53.25
"2020-09-07 09:30:00",4084,27.22,13.84,48.43
"2020-09-07 10:00:00",4085,29.18,13.73,44.84
"2020-09-07 10:30:00",4086,30.66,13.72,42.85
"2020-09-07 11:00:00",4087,31.91,13.75,40.7
"2020-09-07 11:30:00",4088,33.21,13.72,38.9
"2020-09-07 12:00:00",4089,34.19,13.67,37.54
"2020-09-07 12:30:00",4090,34.91,13.65,36.58
"2020-09-07 13:00:00",4091,35.4,13.64,35.96
"2020-09-07 13:30:00",4092,35.89,13.63,35.25
"2020-09-07 14:00:00",4093,36.43,13.64,34.62
"2020-09-07 14:30:00",4094,36.97,13.64,33.86
"2020-09-07 15:00:00",4095,37.79,13.65,32.64
"2020-09-07 15:30:00",4096,38.68,13.64,31.5
"2020-09-07 16:00:00",4097,39.65,13.56,30.42
"2020-09-07 16:30:00",4098,40.42,13.56,29.56
"2020-09-07 17:00:00",4099,40.97,13.55,29.03
"2020-09-07 17:30:00",4100,40.98,13.55,29.3
"2020-09-07 18:00:00",4101,40.14,13.61,30.61
"2020-09-07 18:30:00",4102,38.6,13.52,32.89
"2020-09-07 19:00:00",4103,36.65,13.5,35.55
"2020-09-07 19:30:00",4104,34.76,13.32,38.19
"2020-09-07 20:00:00",4105,33.05,13.25,40.87
"2020-09-07 20:30:00",4106,31.64,13.23,43.29
"2020-09-07 21:00:00",4107,30.48,13.21,45.52
"2020-09-07 21:30:00",4108,29.49,13.2,47.6
"2020-09-07 22:00:00",4109,28.65,13.2,49.62
"2020-09-07 22:30:00",4110,28.01,13.19,51.26
"2020-09-07 23:00:00",4111,27.47,13.18,52.8
"2020-09-07 23:30:00",4112,27.01,13.17,54.25
"2020-09-08 00:00:00",4113,26.61,13.16,55.61
"2020-09-08 00:30:00",4114,26.28,13.16,56.66
"2020-09-08 01:00:00",4115,26.04,13.15,57.34
"2020-09-08 01:30:00",4116,25.85,13.14,57.94
"2020-09-08 02:00:00",4117,25.69,13.13,58.36
"2020-09-08 02:30:00",4118,25.56,13.12,58.72
"2020-09-08 03:00:00",4119,25.42,13.12,59.13
"2020-09-08 03:30:00",4120,25.25,13.11,59.62
"2020-09-08 04:00:00",4121,25.1,13.09,60.01
"2020-09-08 04:30:00",4122,24.99,13.09,60.21
"2020-09-08 05:00:00",4123,24.91,13.07,60.31
"2020-09-08 05:30:00",4124,24.83,13.06,60.44
"2020-09-08 06:00:00",4125,24.76,13.05,60.49
"2020-09-08 06:30:00",4126,24.74,13.04,60.43
"2020-09-08 07:00:00",4127,24.7,13.02,60.36
"2020-09-08 07:30:00",4128,24.75,13.11,59.86
"2020-09-08 08:00:00",4129,24.88,13.27,59.14
"2020-09-08 08:30:00",4130,25.11,13.59,58.08
"2020-09-08 09:00:00",4131,25.45,13.9,56.89
"2020-09-08 09:30:00",4132,25.92,13.86,55.32
"2020-09-08 10:00:00",4133,26.59,13.79,53.35
"2020-09-08 10:30:00",4134,27.81,13.86,49.64
"2020-09-08 11:00:00",4135,29.92,13.76,45.13
"2020-09-08 11:30:00",4136,32.22,13.7,41.11
"2020-09-08 12:00:00",4137,34,13.67,38.79
"2020-09-08 12:30:00",4138,35.23,13.66,37.2
"2020-09-08 13:00:00",4139,36.27,13.59,35.58
"2020-09-08 13:30:00",4140,37.31,13.66,34.37
"2020-09-08 14:00:00",4141,38.05,13.63,33.43
"2020-09-08 14:30:00",4142,38.7,13.54,32.61
"2020-09-08 15:00:00",4143,39.39,13.56,31.72
"2020-09-08 15:30:00",4144,39.85,13.6,31.2
"2020-09-08 16:00:00",4145,40.41,13.58,30.54
"2020-09-08 16:30:00",4146,39.9,13.56,31.52
"2020-09-08 17:00:00",4147,39.1,13.58,32.27
"2020-09-08 17:30:00",4148,38.9,13.57,32.36
"2020-09-08 18:00:00",4149,38.37,13.54,33.37
"2020-09-08 18:30:00",4150,37.07,13.62,35.46
"2020-09-08 19:00:00",4151,35.54,13.43,37.64
"2020-09-08 19:30:00",4152,34.08,13.29,39.81
"2020-09-08 20:00:00",4153,32.84,13.24,41.78
"2020-09-08 20:30:00",4154,31.81,13.21,43.68
"2020-09-08 21:00:00",4155,30.85,13.2,45.58
"2020-09-08 21:30:00",4156,30.03,13.19,47.33
"2020-09-08 22:00:00",4157,29.3,13.18,49.05
"2020-09-08 22:30:00",4158,28.69,13.17,50.59
"2020-09-08 23:00:00",4159,28.15,13.16,52.06
"2020-09-08 23:30:00",4160,27.7,13.16,53.32
"2020-09-09 00:00:00",4161,27.36,13.15,54.33
"2020-09-09 00:30:00",4162,27.05,13.15,55.35
"2020-09-09 01:00:00",4163,26.76,13.13,56.19
"2020-09-09 01:30:00",4164,26.48,13.13,57.15
"2020-09-09 02:00:00",4165,26.22,13.12,57.96
"2020-09-09 02:30:00",4166,25.98,13.11,58.65
"2020-09-09 03:00:00",4167,25.78,13.1,59.19
"2020-09-09 03:30:00",4168,25.62,13.09,59.67
"2020-09-09 04:00:00",4169,25.47,13.08,60.04
"2020-09-09 04:30:00",4170,25.33,13.07,60.37
"2020-09-09 05:00:00",4171,25.2,13.06,60.68
"2020-09-09 05:30:00",4172,25.08,13.05,60.95
"2020-09-09 06:00:00",4173,24.96,13.04,61.2
"2020-09-09 06:30:00",4174,24.88,13.03,61.29
"2020-09-09 07:00:00",4175,24.81,13.04,61.3
"2020-09-09 07:30:00",4176,24.86,13.19,60.71
"2020-09-09 08:00:00",4177,25.04,13.48,59.77
"2020-09-09 08:30:00",4178,25.35,13.89,58.35
"2020-09-09 09:00:00",4179,26.1,13.81,55.41
"2020-09-09 09:30:00",4180,27.62,13.78,51.18
"2020-09-09 10:00:00",4181,29.32,13.79,47.5
"2020-09-09 10:30:00",4182,30.82,13.73,44.59
"2020-09-09 11:00:00",4183,32.45,13.68,41.6
"2020-09-09 11:30:00",4184,34.05,13.64,39.17
"2020-09-09 12:00:00",4185,35.3,13.62,37.38
"2020-09-09 12:30:00",4186,36.26,13.61,36.16
"2020-09-09 13:00:00",4187,36.9,13.67,35.37
"2020-09-09 13:30:00",4188,37.41,13.56,34.73
"2020-09-09 14:00:00",4189,37.77,13.58,34.28
"2020-09-09 14:30:00",4190,38.32,13.64,33.34
"2020-09-09 15:00:00",4191,38.97,13.57,32.6
"2020-09-09 15:30:00",4192,39.26,13.58,32.35
"2020-09-09 16:00:00",4193,39.45,13.62,31.96
"2020-09-09 16:30:00",4194,39.37,13.61,32.28
"2020-09-09 17:00:00",4195,38.9,13.54,33.06
"2020-09-09 17:30:00",4196,37.97,13.65,34.5
"2020-09-09 18:00:00",4197,36.55,13.57,36.81
"2020-09-09 18:30:00",4198,34.97,13.4,39.15
"2020-09-09 19:00:00",4199,33.65,13.29,41.12
"2020-09-09 19:30:00",4200,32.64,13.23,42.66
"2020-09-09 20:00:00",4201,31.79,13.22,44.1
"2020-09-09 20:30:00",4202,31.15,13.2,45.3
"2020-09-09 21:00:00",4203,30.61,13.19,46.37
"2020-09-09 21:30:00",4204,30.16,13.19,47.23
"2020-09-09 22:00:00",4205,29.78,13.18,48.13
"2020-09-09 22:30:00",4206,29.01,13.17,51.06
"2020-09-09 23:00:00",4207,27.69,13.16,55.48
"2020-09-09 23:30:00",4208,27,13.15,57.63
"2020-09-10 00:00:00",4209,26.4,13.15,59.67
"2020-09-10 00:30:00",4210,25.93,13.14,61.25
"2020-09-10 01:00:00",4211,25.52,13.13,62.57
"2020-09-10 01:30:00",4212,25.2,13.12,63.45
"2020-09-10 02:00:00",4213,24.99,13.1,63.89
"2020-09-10 02:30:00",4214,24.8,13.1,64.31
"2020-09-10 03:00:00",4215,24.65,13.09,64.69
"2020-09-10 03:30:00",4216,24.53,13.07,64.91
"2020-09-10 04:00:00",4217,24.44,13.06,65.1
"2020-09-10 04:30:00",4218,24.36,13.06,65.16
"2020-09-10 05:00:00",4219,24.29,13.05,65.21
"2020-09-10 05:30:00",4220,24.23,13.04,65.2
"2020-09-10 06:00:00",4221,24.18,13.04,65.21
"2020-09-10 06:30:00",4222,24.12,13.03,65.2
"2020-09-10 07:00:00",4223,24.06,13.02,65.23
"2020-09-10 07:30:00",4224,24.07,13.11,64.94
"2020-09-10 08:00:00",4225,24.18,13.38,64.17
"2020-09-10 08:30:00",4226,24.35,13.57,63.28
"2020-09-10 09:00:00",4227,24.47,13.54,62.81
"2020-09-10 09:30:00",4228,24.51,13.53,62.39
"2020-09-10 10:00:00",4229,24.6,13.67,61.74
"2020-09-10 10:30:00",4230,24.77,13.74,60.89
"2020-09-10 11:00:00",4231,24.93,13.72,60.16
"2020-09-10 11:30:00",4232,25.04,13.68,59.64
"2020-09-10 12:00:00",4233,25.13,13.82,59.15
"2020-09-10 12:30:00",4234,25.17,13.91,59.12
"2020-09-10 13:00:00",4235,25.18,13.82,58.69
"2020-09-10 13:30:00",4236,25.28,13.87,58.37
"2020-09-10 14:00:00",4237,25.32,13.82,58.05
"2020-09-10 14:30:00",4238,25.5,13.9,57.34
"2020-09-10 15:00:00",4239,25.68,13.84,56.83
"2020-09-10 15:30:00",4240,25.79,13.82,56.51
"2020-09-10 16:00:00",4241,25.72,13.78,56.65
"2020-09-10 16:30:00",4242,25.61,13.73,56.84
"2020-09-10 17:00:00",4243,25.51,13.84,57.02
"2020-09-10 17:30:00",4244,25.38,13.83,57.33
"2020-09-10 18:00:00",4245,25.28,13.62,57.52
"2020-09-10 18:30:00",4246,25.18,13.43,57.72
"2020-09-10 19:00:00",4247,25.04,13.3,58.08
"2020-09-10 19:30:00",4248,24.83,13.25,58.67
"2020-09-10 20:00:00",4249,24.65,13.23,59.14
"2020-09-10 20:30:00",4250,24.54,13.22,59.43
"2020-09-10 21:00:00",4251,24.45,13.21,59.62
"2020-09-10 21:30:00",4252,24.39,13.2,59.76
"2020-09-10 22:00:00",4253,24.33,13.19,59.83
"2020-09-10 22:30:00",4254,24.28,13.18,59.92
"2020-09-10 23:00:00",4255,24.26,13.18,59.85
"2020-09-10 23:30:00",4256,24.24,13.17,59.85
"2020-09-11 00:00:00",4257,24.19,13.16,59.95
"2020-09-11 00:30:00",4258,24.14,13.16,60.06
"2020-09-11 01:00:00",4259,24.08,13.15,60.13
"2020-09-11 01:30:00",4260,24.06,13.14,60.16
"2020-09-11 02:00:00",4261,24,13.13,60.29
"2020-09-11 02:30:00",4262,23.95,13.12,60.39
"2020-09-11 03:00:00",4263,23.9,13.12,60.5
"2020-09-11 03:30:00",4264,23.84,13.11,60.66
"2020-09-11 04:00:00",4265,23.76,13.1,60.82
"2020-09-11 04:30:00",4266,23.7,13.09,60.92
"2020-09-11 05:00:00",4267,23.66,13.08,61
"2020-09-11 05:30:00",4268,23.63,13.08,61.05
"2020-09-11 06:00:00",4269,23.6,13.07,61.07
"2020-09-11 06:30:00",4270,23.59,13.06,61.02
"2020-09-11 07:00:00",4271,23.61,13.03,60.94
"2020-09-11 07:30:00",4272,23.68,13.06,60.67
"2020-09-11 08:00:00",4273,23.83,13.2,60.08
"2020-09-11 08:30:00",4274,24.03,13.55,59.37
"2020-09-11 09:00:00",4275,24.42,13.86,57.98
"2020-09-11 09:30:00",4276,25.05,13.89,56.28
"2020-09-11 10:00:00",4277,25.7,13.83,54.66
"2020-09-11 10:30:00",4278,26.2,13.87,53.69
"2020-09-11 11:00:00",4279,26.42,13.86,53.41
"2020-09-11 11:30:00",4280,26.59,13.88,52.77
"2020-09-11 12:00:00",4281,27.15,13.85,51.18
"2020-09-11 12:30:00",4282,28.04,13.83,49.18
"2020-09-11 13:00:00",4283,28.49,13.83,48.69
"2020-09-11 13:30:00",4284,29.04,13.83,47.15
"2020-09-11 14:00:00",4285,29.84,13.79,45.89
"2020-09-11 14:30:00",4286,30.36,13.79,44.81
"2020-09-11 15:00:00",4287,30.97,13.76,43.68
"2020-09-11 15:30:00",4288,31.57,13.72,42.71
"2020-09-11 16:00:00",4289,31.9,13.69,42.39
"2020-09-11 16:30:00",4290,31.69,13.75,43.17
"2020-09-11 17:00:00",4291,31.06,13.71,44.31
"2020-09-11 17:30:00",4292,30.35,13.77,45.53
"2020-09-11 18:00:00",4293,29.69,13.7,46.68
"2020-09-11 18:30:00",4294,29.11,13.56,47.75
"2020-09-11 19:00:00",4295,28.49,13.36,49.02
"2020-09-11 19:30:00",4296,27.88,13.27,50.27
"2020-09-11 20:00:00",4297,27.35,13.23,51.4
"2020-09-11 20:30:00",4298,26.92,13.22,52.34
"2020-09-11 21:00:00",4299,26.56,13.21,53.23
"2020-09-11 21:30:00",4300,26.27,13.2,53.93
"2020-09-11 22:00:00",4301,26.04,13.19,54.55
"2020-09-11 22:30:00",4302,25.78,13.18,55.47
"2020-09-11 23:00:00",4303,25.35,13.18,57.02
"2020-09-11 23:30:00",4304,24.99,13.17,58.32
"2020-09-12 00:00:00",4305,24.61,13.16,59.85
"2020-09-12 00:30:00",4306,24.33,13.15,60.68
