"TOA5","1","CR1000X","5122","CR1000X.Std.03.02","CPU:TDG_191227_Enc.CR1X","49734","SONDE1"
"TIMESTAMP","RECORD","Temp_C","SpCond_mS","Sal","TDS_ppt","pH","ORP_mV","DO_percent","DO_ppm","Turb_NTU","Chl_ppb","PC_ppb"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-09-21 03:00:20",2377,21.68,0.106,0.05,0.07,8.1,325.8,108.4,9.54,57.5,3.1,-0.32
"2020-09-21 04:00:20",2378,21.67,0.106,0.05,0.07,8.11,326.4,108.2,9.52,60.48,3.22,-0.27
"2020-09-21 05:00:20",2379,21.67,0.106,0.05,0.07,8.11,326.6,108.2,9.52,63.44,3.06,-0.32
"2020-09-21 06:00:20",2380,21.67,0.106,0.05,0.07,8.09,330.5,108.4,9.53,56.74,3.18,-0.28
"2020-09-21 07:00:20",2381,21.67,0.106,0.05,0.07,8.08,333,108.3,9.53,61.63,3.19,-0.29
"2020-09-21 08:00:20",2382,21.67,0.106,0.05,0.07,8.11,325.7,108.2,9.52,55.12,3.15,-0.34
"2020-09-21 09:00:20",2383,21.67,0.106,0.05,0.07,8.12,327.4,108.2,9.52,71.93,3.13,-0.33
"2020-09-21 10:00:20",2384,21.67,0.106,0.05,0.07,8.1,330.3,108.5,9.54,58.27,3.17,-0.34
"2020-09-21 11:00:20",2385,21.68,0.106,0.05,0.07,8.11,328.7,108.3,9.53,53.92,3.12,-0.31
"2020-09-21 12:00:20",2386,21.68,0.107,0.05,0.07,8.1,327.4,108.3,9.53,54.7,3.16,-0.3
"2020-09-21 13:00:20",2387,21.69,0.107,0.05,0.07,8.09,326.3,108.3,9.53,52.56,3.05,-0.33
"2020-09-21 14:00:20",2388,21.68,0.107,0.05,0.07,8.1,325.3,108.2,9.52,51.22,3.01,-0.36
"2020-09-21 15:00:20",2389,21.68,0.107,0.05,0.07,8.1,324.3,108.2,9.51,56.62,3.05,-0.33
"2020-09-21 16:00:20",2390,21.69,0.107,0.05,0.07,8.12,321.1,108.2,9.52,46.91,3.09,-0.31
"2020-09-21 17:00:20",2391,21.68,0.107,0.05,0.07,8.09,320.8,108.3,9.52,52.03,3.05,-0.35
"2020-09-21 18:00:20",2392,21.68,0.107,0.05,0.07,8.1,318.5,107.9,9.49,50.95,3.05,-0.34
"2020-09-21 19:00:20",2393,21.67,0.107,0.05,0.07,8.09,316.1,108,9.5,48.49,2.99,-0.36
"2020-09-21 20:00:20",2394,21.66,0.107,0.05,0.07,8.1,314,108,9.5,48.05,3.12,-0.35
"2020-09-21 21:00:20",2395,21.65,0.107,0.05,0.07,8.12,310.9,107.8,9.49,44.37,3.04,-0.33
"2020-09-21 22:00:20",2396,21.65,0.107,0.05,0.07,8.11,308.8,107.8,9.49,47.85,3.07,-0.36
"2020-09-21 23:00:20",2397,21.64,0.107,0.05,0.07,8.09,309,108,9.5,43.95,3.01,-0.36
"2020-09-22 00:00:20",2398,21.63,0.107,0.05,0.07,8.1,306.2,107.9,9.5,46.58,3.09,-0.34
"2020-09-22 01:00:20",2399,21.63,0.107,0.05,0.07,8.11,308.6,108.1,9.51,44.34,2.97,-0.35
"2020-09-22 02:00:20",2400,21.62,0.107,0.05,0.07,8.11,312.8,107.8,9.49,41.45,3.03,-0.39
"2020-09-22 03:00:20",2401,21.61,0.107,0.05,0.07,8.11,317.1,108,9.51,42.87,3,-0.38
"2020-09-22 04:00:20",2402,21.6,0.107,0.05,0.07,8.1,320.6,108.1,9.52,42.18,3.05,-0.37
"2020-09-22 05:00:20",2403,21.59,0.107,0.05,0.07,8.12,321.7,107.9,9.51,41.65,3.02,-0.33
"2020-09-22 06:00:20",2404,21.57,0.107,0.05,0.07,8.11,317,108,9.52,41.11,2.98,-0.33
"2020-09-22 07:00:20",2405,21.54,0.107,0.05,0.07,8.1,313.9,107.6,9.49,47.17,3.06,-0.35
"2020-09-22 08:00:20",2406,21.52,0.107,0.05,0.07,8.11,309.5,107.3,9.46,44.9,3.07,-0.32
"2020-09-22 09:00:20",2407,21.5,0.107,0.05,0.07,8.1,310.9,107.3,9.47,50.64,2.95,-0.33
"2020-09-22 10:00:20",2408,21.51,0.107,0.05,0.07,8.07,311.4,107.5,9.49,42.01,2.93,-0.32
"2020-09-22 11:00:20",2409,21.55,0.107,0.05,0.07,8.1,311,107.5,9.48,46.83,2.91,-0.35
"2020-09-22 12:00:20",2410,21.56,0.107,0.05,0.07,8.12,310.5,107.6,9.49,42.25,2.95,-0.36
"2020-09-22 13:00:20",2411,21.58,0.107,0.05,0.07,8.12,307.7,107.6,9.48,42.85,2.92,-0.38
"2020-09-22 14:00:20",2412,21.6,0.107,0.05,0.07,8.1,309.3,107.4,9.46,46.63,2.96,-0.36
"2020-09-22 15:00:20",2413,21.6,0.107,0.05,0.07,8.1,308.5,107.4,9.46,39.13,2.86,-0.33
