"TOA5","1","CR1000X","5122","CR1000X.Std.03.02","CPU:TDG_191227_Enc.CR1X","49734","FWS"
"TIMESTAMP","RECORD","AirTemp","Humidity","Baro","Lat_deg","Lat_min","Long_deg","Long_min"
"TS","RN","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-07-03 17:02:00",465,31.1,58.3,977,29,0.886,105,51
"2020-07-03 18:02:00",466,30.9,62.7,977,29,0.886,105,51
"2020-07-03 19:02:00",467,26.9,78.8,978,29,0.886,105,51
"2020-07-03 20:02:00",468,26.2,81,978,29,0.886,105,51
"2020-07-03 21:02:00",469,24,93.5,979,29,0.887,105,51
"2020-07-03 22:02:00",470,23.6,97.7,980,29,0.885,105,51
"2020-07-03 23:02:00",471,22.5,99,980,29,0.884,105,51
"2020-07-04 00:02:00",472,22.8,94.2,980,29,0.885,105,51
"2020-07-04 01:02:00",473,23.8,94.3,980,29,0.886,105,51
"2020-07-04 02:02:00",474,22.8,94.6,980,29,0.887,105,51
"2020-07-04 03:02:00",475,24,94.8,979,29,0.885,105,51
"2020-07-04 04:02:00",476,23,94.9,979,29,0.884,105,51
"2020-07-04 05:02:00",477,23.1,95.1,980,29,0.886,105,51
"2020-07-04 06:02:00",478,23,99.3,980,29,0.885,105,51
"2020-07-04 07:02:00",479,23.1,90.3,980,29,0.886,105,51
"2020-07-04 08:02:00",480,23.5,95.6,981,29,0.886,105,51
"2020-07-04 09:02:00",481,22.5,95.8,982,29,0.886,105,51
"2020-07-04 10:02:00",482,23.5,95.9,982,29,0.886,105,51
"2020-07-04 11:06:20",483,24.1,95.9,981,29,0.887,105,51
"2020-07-04 12:02:00",484,24,98.8,981,29,0.887,105,51
"2020-07-04 13:02:00",485,26.3,85.6,981,29,0.885,105,51
"2020-07-04 14:02:00",486,26.8,85.1,980,29,0.885,105,51
"2020-07-04 15:02:00",487,26.5,89.3,979,29,0.885,105,51
"2020-07-04 16:02:00",488,26,89.5,979,29,0.886,105,51
"2020-07-04 17:02:00",489,26.1,92.5,979,29,0.888,105,51
"2020-07-04 18:02:00",490,25.1,95.3,979,29,0.887,105,51
"2020-07-04 19:02:00",491,25.5,88.7,979,29,0.886,105,51
"2020-07-04 20:02:00",492,23.8,96.4,979,29,0.885,105,51
"2020-07-04 21:02:00",493,23.8,97.9,980,29,0.886,105,51
"2020-07-04 22:02:00",494,23.3,98,980,29,0.885,105,51
"2020-07-04 23:02:00",495,22.8,98.1,980,29,0.885,105,51
"2020-07-05 00:02:00",496,23.5,94.3,980,29,0.886,105,51
"2020-07-05 01:02:00",497,23.5,94.4,980,29,0.886,105,50.99
"2020-07-05 02:02:00",498,24.3,94.7,979,29,0.886,105,51
"2020-07-05 03:02:00",499,24.1,94.8,979,29,0.885,105,51
"2020-07-05 04:02:00",500,23.6,94.9,979,29,0.886,105,51
"2020-07-05 05:02:00",501,23.5,95.1,979,29,0.886,105,51
"2020-07-05 06:02:00",502,23,95.3,979,29,0.887,105,51
"2020-07-05 07:02:00",503,22.7,95.4,979,29,0.886,105,51
"2020-07-05 08:02:00",504,22.7,95.6,979,29,0.885,105,51
"2020-07-05 09:02:00",505,22.3,95.8,979,29,0.886,105,51
"2020-07-05 10:02:00",506,22.5,95.9,979,29,0.885,105,51
"2020-07-05 11:02:00",507,22.5,96.1,979,29,0.886,105,51
"2020-07-05 12:02:00",508,23.5,96.3,979,29,0.886,105,51
"2020-07-05 13:02:00",509,24.6,95.6,978,29,0.885,105,51
"2020-07-05 14:02:00",510,26,88,977,29,0.884,105,50.99
"2020-07-05 15:02:00",511,26.2,87.4,977,29,0.887,105,51
"2020-07-05 16:02:00",512,26.1,88.5,976,29,0.886,105,51
"2020-07-05 17:02:00",513,26,89.3,975,29,0.885,105,51
"2020-07-05 18:02:00",514,24.9,94.4,975,29,0.885,105,51
"2020-07-05 19:02:00",515,23.5,97.4,976,29,0.885,105,51
"2020-07-05 20:02:00",516,23,97.7,977,29,0.886,105,51
"2020-07-05 21:02:00",517,22.8,97.9,977,29,0.887,105,51
"2020-07-05 22:02:00",518,22.8,97.9,977,29,0.885,105,51
"2020-07-05 23:02:00",519,22.7,98.1,977,29,0.885,105,51
"2020-07-06 00:02:00",520,23,94.3,977,29,0.884,105,51
"2020-07-06 01:02:00",521,23,94.4,977,29,0.885,105,51
"2020-07-06 02:02:00",522,23,94.6,977,29,0.886,105,51
"2020-07-06 03:02:00",523,23,94.8,977,29,0.886,105,51
"2020-07-06 04:02:00",524,22.8,94.9,976,29,0.886,105,51
"2020-07-06 05:02:00",525,23,95.2,976,29,0.886,105,51
"2020-07-06 06:02:00",526,22.8,95.3,976,29,0.884,105,51
"2020-07-06 07:02:00",527,23,95.4,977,29,0.885,105,51
"2020-07-06 08:02:00",528,22.2,95.6,977,29,0.885,105,51
"2020-07-06 09:02:00",529,22.4,95.8,978,29,0.885,105,51
"2020-07-06 10:02:00",530,23,95.9,978,29,0.885,105,51
"2020-07-06 11:02:00",531,23.5,98.4,978,29,0.885,105,51
"2020-07-06 12:02:00",532,24.3,95.2,978,29,0.886,105,51
"2020-07-06 13:02:00",533,25.6,87.3,978,29,0.885,105,51
"2020-07-06 14:02:00",534,25.8,87.2,977,29,0.889,105,51
"2020-07-06 15:02:00",535,26.6,80.8,977,29,0.887,105,51
"2020-07-06 16:02:00",536,26.2,84,977,29,0.885,105,51
"2020-07-06 17:02:00",537,26.8,81,976,29,0.885,105,51
"2020-07-06 18:02:00",538,26,84.2,976,29,0.885,105,51
"2020-07-06 19:02:00",539,25.3,92.6,976,29,0.887,105,51
"2020-07-06 20:02:00",540,25.1,94.4,977,29,0.887,105,51
"2020-07-06 21:02:00",541,24,97.8,978,29,0.886,105,51
"2020-07-06 22:02:00",542,24.3,97.9,978,29,0.884,105,51
"2020-07-06 23:02:00",543,23.4,98.1,979,29,0.884,105,51
"2020-07-07 00:02:00",544,23,94.2,978,29,0.885,105,51
"2020-07-07 01:02:00",545,22.7,94.2,978,29,0.887,105,50.99
"2020-07-07 02:02:00",546,22.2,94.6,978,29,0.887,105,51
"2020-07-07 03:02:00",547,22.3,94.8,979,29,0.886,105,51
"2020-07-07 04:02:00",548,22.2,94.9,978,29,0.885,105,51
"2020-07-07 05:02:00",549,22.3,95.1,979,29,0.885,105,51
"2020-07-07 06:02:00",550,22.2,95.3,979,29,0.884,105,51
"2020-07-07 07:02:00",551,22.3,95.4,979,29,0.886,105,51
"2020-07-07 08:02:00",552,23.1,95.4,979,29,0.886,105,51
"2020-07-07 09:02:00",553,23.8,95.8,980,29,0.885,105,51
"2020-07-07 10:02:00",554,23.5,95.7,980,29,0.885,105,51
"2020-07-07 11:02:00",555,23.6,95.9,980,29,0.886,105,51
"2020-07-07 12:02:00",556,23.8,96.3,980,29,0.886,105,51
"2020-07-07 13:02:00",557,24.5,97.8,980,29,0.886,105,51
"2020-07-07 14:02:00",558,24.6,98.2,980,29,0.886,105,51
"2020-07-07 15:02:00",559,25.5,92.5,979,29,0.885,105,51
"2020-07-07 16:02:00",560,26.3,88.1,979,29,0.884,105,51
"2020-07-07 17:02:00",561,27.3,81.8,979,29,0.886,105,51
"2020-07-07 18:02:00",562,26.6,86.8,978,29,0.886,105,51
"2020-07-07 19:02:00",563,26.6,88.4,978,29,0.887,105,51
"2020-07-07 20:02:00",564,25.1,93.8,979,29,0.887,105,51
"2020-07-07 21:02:00",565,24.6,98.8,980,29,0.886,105,51
"2020-07-07 22:02:00",566,23.5,98.6,980,29,0.884,105,51
"2020-07-07 23:02:00",567,23.1,98.1,980,29,0.885,105,51
"2020-07-08 00:02:00",568,22.7,94.3,980,29,0.885,105,50.99
"2020-07-08 01:02:00",569,22.3,94.4,980,29,0.886,105,50.99
"2020-07-08 02:02:00",570,22.2,94.6,980,29,0.886,105,51
"2020-07-08 03:02:00",571,22.3,94.8,979,29,0.885,105,51
"2020-07-08 04:02:00",572,22.2,94.9,979,29,0.885,105,51
"2020-07-08 05:02:00",573,22.3,95.1,979,29,0.886,105,51
"2020-07-08 06:02:00",574,22.2,95.3,979,29,0.885,105,51
"2020-07-08 07:02:00",575,22.2,95.4,979,29,0.886,105,51
"2020-07-08 08:02:00",576,23.6,95.6,979,29,0.885,105,51
"2020-07-08 09:02:00",577,24,95.8,979,29,0.885,105,51
"2020-07-08 10:02:00",578,25.3,93.8,979,29,0.886,105,51
"2020-07-08 11:02:00",579,25.8,91.2,979,29,0.887,105,51
"2020-07-08 12:02:00",580,26.8,85.1,978,29,0.886,105,51
"2020-07-08 13:02:00",581,30.6,67.5,978,29,0.886,105,51
"2020-07-08 14:02:00",582,31.9,60.9,977,29,0.887,105,51
"2020-07-08 15:02:00",583,28.3,81.7,977,29,0.885,105,51
"2020-07-08 16:02:00",584,25.3,94.9,977,29,0.885,105,51
"2020-07-08 17:02:00",585,25.3,92.8,976,29,0.888,105,51
"2020-07-08 18:02:00",586,25.5,90.6,976,29,0.888,105,51
"2020-07-08 19:02:00",587,24.3,94.5,976,29,0.886,105,51
"2020-07-08 20:02:00",588,24,97.6,977,29,0.887,105,51
"2020-07-08 21:02:00",589,23.5,90.3,977,29,0.886,105,51
"2020-07-08 22:02:00",590,23.5,98,977,29,0.885,105,51
"2020-07-08 23:02:00",591,22.8,98.1,977,29,0.885,105,51
"2020-07-09 00:02:00",592,23.3,94.2,977,29,0.886,105,51
"2020-07-09 01:02:00",593,22.8,94.4,977,29,0.886,105,51
"2020-07-09 02:02:00",594,22.5,94.6,976,29,0.886,105,51
"2020-07-09 03:02:00",595,22.5,94.8,976,29,0.886,105,51
"2020-07-09 04:02:00",596,22.5,94.8,976,29,0.885,105,51
"2020-07-09 05:02:00",597,22.5,95.1,976,29,0.886,105,51
"2020-07-09 06:02:00",598,22.7,95.3,976,29,0.885,105,51
"2020-07-09 07:02:00",599,23.3,95.4,976,29,0.886,105,51
"2020-07-09 08:02:00",600,23.1,95.6,976,29,0.887,105,51
"2020-07-09 09:02:00",601,24.5,95.8,976,29,0.884,105,51
"2020-07-09 10:02:00",602,25.6,94.5,976,29,0.885,105,51
"2020-07-09 11:02:00",603,26,96.1,976,29,0.886,105,51
"2020-07-09 12:02:00",604,24.3,96.3,976,29,0.886,105,51
"2020-07-09 13:02:00",605,26,91,975,29,0.884,105,51
"2020-07-09 14:02:00",606,27.9,82,974,29,0.885,105,51
"2020-07-09 15:02:00",607,29.6,74.9,974,29,0.886,105,51
"2020-07-09 16:02:00",608,28.4,79.8,973,29,0.886,105,51
"2020-07-09 17:02:00",609,28.1,81.1,973,29,0.885,105,51
"2020-07-09 18:02:00",610,27.6,84.4,973,29,0.884,105,51
"2020-07-09 19:02:00",611,25.6,90.7,973,29,0.888,105,51
"2020-07-09 20:02:00",612,24.8,97.6,974,29,0.887,105,51
"2020-07-09 21:02:00",613,23.8,97.8,974,29,0.886,105,51
"2020-07-09 22:02:00",614,24.1,97.9,974,29,0.885,105,51
"2020-07-09 23:02:00",615,23.8,98.1,975,29,0.884,105,51
"2020-07-10 00:02:00",616,24.6,94.3,975,29,0.885,105,51
"2020-07-10 01:02:00",617,23,94.4,974,29,0.886,105,51
"2020-07-10 02:02:00",618,24.1,94.6,974,29,0.886,105,51
"2020-07-10 03:02:00",619,24.1,94.8,974,29,0.887,105,51
"2020-07-10 04:02:00",620,24.3,94.9,974,29,0.887,105,51
"2020-07-10 05:02:00",621,23.8,95.1,974,29,0.886,105,51
"2020-07-10 06:02:00",622,23.5,99.3,974,29,0.885,105,51
"2020-07-10 07:02:00",623,22.7,95.4,974,29,0.886,105,51
"2020-07-10 08:02:00",624,22.8,95.6,974,29,0.886,105,51
"2020-07-10 09:02:00",625,23.7,95.8,974,29,0.885,105,51
"2020-07-10 10:02:00",626,24.3,95.9,975,29,0.886,105,51
"2020-07-10 11:02:00",627,24.6,96.1,975,29,0.886,105,51
"2020-07-10 12:02:00",628,24.9,96.3,974,29,0.885,105,51
"2020-07-10 13:02:00",629,25,97.1,974,29,0.887,105,51
"2020-07-10 14:02:00",630,24.6,96.4,974,29,0.887,105,51
"2020-07-10 15:02:00",631,24.1,96.8,973,29,0.886,105,51
"2020-07-10 16:02:00",632,25.1,95.5,972,29,0.886,105,51
"2020-07-10 17:02:00",633,24.3,97.1,972,29,0.886,105,51
"2020-07-10 18:02:00",634,24.3,97.3,971,29,0.885,105,51
"2020-07-10 19:02:00",635,24,97.4,972,29,0.886,105,51
"2020-07-10 20:02:00",636,23.3,97.6,972,29,0.887,105,51
"2020-07-10 21:02:00",637,22.7,97.8,972,29,0.887,105,51
"2020-07-10 22:02:00",638,22.7,97.9,973,29,0.884,105,51
"2020-07-10 23:02:00",639,23.1,98.1,973,29,0.883,105,51
"2020-07-11 00:02:00",640,22.5,94.3,973,29,0.886,105,51
"2020-07-11 01:02:00",641,22.7,94.5,972,29,0.886,105,51
"2020-07-11 02:02:00",642,23.3,94.6,972,29,0.886,105,51
"2020-07-11 03:02:00",643,23.3,94.8,971,29,0.885,105,51
"2020-07-11 04:02:00",644,23.8,94.9,971,29,0.885,105,51
"2020-07-11 05:02:00",645,23.5,95.1,971,29,0.885,105,51
"2020-07-11 06:02:00",646,23,95.3,972,29,0.885,105,51
"2020-07-11 07:02:00",647,22.9,95.4,972,29,0.885,105,51
"2020-07-11 08:02:00",648,22.7,95.6,973,29,0.886,105,51
"2020-07-11 09:02:00",649,22.8,95.8,973,29,0.885,105,51
"2020-07-11 10:02:00",650,23.1,95.9,973,29,0.885,105,51
"2020-07-11 11:02:00",651,23.1,96.1,973,29,0.886,105,51
"2020-07-11 12:02:00",652,24.1,98.5,973,29,0.885,105,51
"2020-07-11 13:02:00",653,24,98,972,29,0.885,105,51
"2020-07-11 14:02:00",654,25.3,91.1,972,29,0.885,105,51
"2020-07-11 15:02:00",655,25.6,88.1,972,29,0.885,105,51
"2020-07-11 16:02:00",656,26.8,83.1,972,29,0.884,105,51
"2020-07-11 17:02:00",657,26.5,82.4,971,29,0.885,105,51
"2020-07-11 18:02:00",658,24.5,91.9,972,29,0.886,105,51
"2020-07-11 19:02:00",659,23.6,96.5,972,29,0.887,105,51
"2020-07-11 20:02:00",660,23.1,97.6,973,29,0.885,105,51
"2020-07-11 21:02:00",661,22.8,97.8,974,29,0.885,105,51
"2020-07-11 22:02:00",662,23,97.9,975,29,0.884,105,51
"2020-07-11 23:02:00",663,22.7,98.1,976,29,0.885,105,51
"2020-07-12 00:02:00",664,23.3,94.3,976,29,0.886,105,51
"2020-07-12 01:02:00",665,22.9,94.4,976,29,0.887,105,51
"2020-07-12 02:02:00",666,23,94.6,976,29,0.886,105,51
"2020-07-12 03:02:00",667,23.1,94.8,976,29,0.884,105,51
"2020-07-12 04:02:00",668,22.8,94.9,976,29,0.884,105,51
"2020-07-12 05:02:00",669,22.7,95.1,976,29,0.885,105,51
"2020-07-12 06:02:00",670,22.8,95.3,977,29,0.886,105,51
"2020-07-12 07:02:00",671,22.5,95.4,977,29,0.886,105,51
"2020-07-12 08:02:00",672,22.5,95.6,978,29,0.885,105,51
"2020-07-12 09:02:00",673,23,95.9,978,29,0.885,105,51
"2020-07-12 10:02:00",674,23.3,95.9,978,29,0.885,105,51
"2020-07-12 11:02:00",675,22.7,96.1,978,29,0.885,105,51
"2020-07-12 12:02:00",676,23.5,96.3,978,29,0.885,105,51
"2020-07-12 13:02:00",677,23.5,96.4,978,29,0.886,105,51
"2020-07-12 14:02:00",678,23.5,96.6,978,29,0.885,105,51
"2020-07-12 15:02:00",679,23.8,96.8,978,29,0.885,105,51
"2020-07-12 16:02:00",680,24.3,97.4,978,29,0.886,105,51
"2020-07-12 17:02:00",681,23.6,97.1,978,29,0.886,105,51
"2020-07-12 18:02:00",682,23.5,98.3,978,29,0.887,105,51
"2020-07-12 19:02:00",683,23.1,97.4,979,29,0.885,105,51
"2020-07-12 20:02:00",684,23.1,97.6,980,29,0.885,105,51
"2020-07-12 21:02:00",685,23,97.8,980,29,0.886,105,51
"2020-07-12 22:02:00",686,22.5,97.9,981,29,0.885,105,51
"2020-07-12 23:02:00",687,22.5,98.1,981,29,0.884,105,51
"2020-07-13 00:02:00",688,22.3,94.3,981,29,0.886,105,51
"2020-07-13 01:02:00",689,22,94.4,981,29,0.886,105,51
"2020-07-13 02:02:00",690,22,94.6,980,29,0.885,105,51
"2020-07-13 03:02:00",691,21.8,94.8,980,29,0.885,105,51
"2020-07-13 04:02:00",692,22,94.9,980,29,0.886,105,51
"2020-07-13 05:02:00",693,22,95,980,29,0.886,105,51
"2020-07-13 06:02:00",694,21.8,95.3,980,29,0.885,105,51
"2020-07-13 07:02:00",695,22.2,95.2,981,29,0.885,105,51
"2020-07-13 08:02:00",696,22,95.6,981,29,0.886,105,51
"2020-07-13 09:02:00",697,22.2,95.8,982,29,0.885,105,51
"2020-07-13 10:02:00",698,23.6,95.9,982,29,0.885,105,51
"2020-07-13 11:02:00",699,26.8,82.6,982,29,0.885,105,51
"2020-07-13 12:02:00",700,26,85.9,982,29,0.886,105,51
"2020-07-13 13:02:00",701,27.3,78.9,981,29,0.884,105,51
"2020-07-13 14:02:00",702,28.8,72.5,981,29,0.885,105,51
"2020-07-13 15:02:00",703,29.8,65.9,980,29,0.887,105,51
"2020-07-13 16:02:00",704,31.1,63.8,979,29,0.887,105,51
"2020-07-13 17:02:00",705,29.6,68.8,979,29,0.886,105,51
"2020-07-13 18:02:00",706,30.9,65.9,978,29,0.884,105,51
"2020-07-13 19:02:00",707,26.4,83.1,979,29,0.886,105,51
"2020-07-13 20:02:00",708,24.6,91.4,979,29,0.887,105,51
"2020-07-13 21:02:00",709,24,95.9,980,29,0.885,105,51
"2020-07-13 22:02:00",710,23.1,97.9,980,29,0.884,105,51
"2020-07-13 23:02:00",711,24.1,96.1,980,29,0.884,105,51
"2020-07-14 00:02:00",712,23.3,94.2,980,29,0.885,105,51
"2020-07-14 01:02:00",713,23,94.4,980,29,0.885,105,51
"2020-07-14 02:02:00",714,23.5,94.6,979,29,0.886,105,51
"2020-07-14 03:02:00",715,22.7,94.8,978,29,0.887,105,51
"2020-07-14 04:02:00",716,22.7,94.9,978,29,0.886,105,51
"2020-07-14 05:02:00",717,23,95.1,978,29,0.886,105,51
"2020-07-14 06:02:00",718,22.7,95.3,978,29,0.885,105,51
"2020-07-14 07:02:00",719,23.6,95.4,978,29,0.885,105,51
"2020-07-14 08:02:00",720,24.8,96.2,979,29,0.885,105,51
"2020-07-14 09:02:00",721,26.3,89.7,979,29,0.886,105,51
"2020-07-14 10:02:00",722,26.8,86.6,978,29,0.886,105,51
"2020-07-14 11:06:20",723,28.4,80.6,978,29,0.886,105,51
"2020-07-14 12:02:00",724,29.9,74.3,977,29,0.885,105,51
"2020-07-14 13:02:00",725,30.4,69.4,977,29,0.885,105,51
"2020-07-14 14:02:00",726,32.7,58.7,976,29,0.886,105,51
"2020-07-14 15:02:00",727,32.1,62.7,975,29,0.885,105,51
"2020-07-14 16:02:00",728,32.9,59.5,975,29,0.885,105,51
"2020-07-14 17:02:00",729,33.4,57.5,974,29,0.885,105,51
"2020-07-14 18:02:00",730,31.4,64.1,974,29,0.886,105,51
"2020-07-14 19:02:00",731,28.8,77.1,975,29,0.886,105,51
"2020-07-14 20:02:00",732,29.4,75.1,975,29,0.886,105,51
"2020-07-14 21:02:00",733,27.1,86.4,976,29,0.885,105,51
"2020-07-14 22:02:00",734,26.5,88.4,976,29,0.884,105,51
"2020-07-14 23:02:00",735,26.8,94.6,976,29,0.884,105,51
"2020-07-15 00:02:00",736,25.6,96,976,29,0.887,105,51
"2020-07-15 01:02:00",737,25,97.5,976,29,0.887,105,51
"2020-07-15 02:02:00",738,25,94.6,976,29,0.886,105,51
"2020-07-15 03:02:00",739,24.5,94.8,976,29,0.886,105,51
"2020-07-15 04:02:00",740,25.1,94.9,977,29,0.884,105,51
"2020-07-15 05:02:00",741,24.8,95.1,977,29,0.885,105,51
"2020-07-15 06:02:00",742,25.3,97.2,977,29,0.885,105,51
"2020-07-15 07:02:00",743,24.8,90.3,977,29,0.885,105,51
"2020-07-15 08:02:00",744,25,98.4,978,29,0.886,105,51
"2020-07-15 09:02:00",745,25,98.9,978,29,0.885,105,51
"2020-07-15 10:02:00",746,25.4,96,978,29,0.885,105,51
"2020-07-15 11:02:00",747,26.9,89.3,978,29,0.886,105,51
"2020-07-15 12:02:00",748,27.1,87.5,977,29,0.887,105,51
"2020-07-15 13:02:00",749,28.6,80.6,977,29,0.885,105,51
"2020-07-15 14:02:00",750,27.6,87.1,977,29,0.885,105,51
"2020-07-15 15:06:20",751,29.1,78.6,976,29,0.884,105,51
"2020-07-15 16:02:00",752,28.6,77.5,976,29,0.885,105,51
"2020-07-15 17:02:00",753,28.7,78.6,975,29,0.886,105,51
"2020-07-15 18:02:00",754,29.4,77.1,975,29,0.887,105,51
"2020-07-15 19:02:00",755,27.4,84.3,975,29,0.886,105,51
"2020-07-15 20:02:00",756,25.5,93.5,976,29,0.885,105,51
"2020-07-15 21:02:00",757,24.5,98.1,976,29,0.884,105,51
"2020-07-15 22:02:00",758,24.1,97.9,976,29,0.883,105,51
"2020-07-15 23:02:00",759,25,98.1,976,29,0.884,105,51
"2020-07-16 00:02:00",760,25.3,99,977,29,0.886,105,51
"2020-07-16 01:02:00",761,24.8,94.4,976,29,0.886,105,51
"2020-07-16 02:02:00",762,24.6,94.6,976,29,0.886,105,51
"2020-07-16 03:02:00",763,24.5,94.8,976,29,0.885,105,51
"2020-07-16 04:02:00",764,24.1,94.9,975,29,0.885,105,51
"2020-07-16 05:02:00",765,24.1,95.1,975,29,0.886,105,51
"2020-07-16 06:02:00",766,23,95.3,975,29,0.886,105,51
"2020-07-16 07:02:00",767,23,95.4,975,29,0.885,105,51
"2020-07-16 08:02:00",768,23.3,95.6,975,29,0.884,105,51
"2020-07-16 09:02:00",769,25.1,95.6,975,29,0.884,105,51
"2020-07-16 10:02:00",770,25,97.2,975,29,0.885,105,51
"2020-07-16 11:02:00",771,27.3,88.3,975,29,0.886,105,51
"2020-07-16 12:02:00",772,27.4,89.7,974,29,0.886,105,51
"2020-07-16 13:02:00",773,28.4,83.9,974,29,0.885,105,51
"2020-07-16 14:06:20",774,28.4,83.7,973,29,0.884,105,51
"2020-07-16 15:02:00",775,28.6,81.5,973,29,0.884,105,51
"2020-07-16 16:02:00",776,26.9,86.2,973,29,0.885,105,51
"2020-07-16 17:02:00",777,25,95.2,973,29,0.886,105,51
"2020-07-16 18:02:00",778,24.8,98.2,973,29,0.886,105,51
"2020-07-16 19:02:00",779,24.1,97.4,973,29,0.885,105,51
"2020-07-16 20:02:00",780,25,97.6,974,29,0.885,105,51
"2020-07-16 21:02:00",781,24.3,90.3,975,29,0.886,105,51
"2020-07-16 22:02:00",782,23.6,97.9,975,29,0.885,105,51
"2020-07-16 23:02:00",783,23.5,98.1,975,29,0.885,105,51
"2020-07-17 00:02:00",784,23.6,99.3,975,29,0.886,105,51
"2020-07-17 01:02:00",785,23.3,94.4,975,29,0.886,105,50.99
"2020-07-17 02:02:00",786,23.8,94.6,975,29,0.885,105,50.99
"2020-07-17 03:02:00",787,23.8,94.8,975,29,0.886,105,51
"2020-07-17 04:02:00",788,23.6,94.9,975,29,0.887,105,51
"2020-07-17 05:02:00",789,23.1,95.1,975,29,0.885,105,51
"2020-07-17 06:02:00",790,23.1,95.2,975,29,0.885,105,51
"2020-07-17 07:02:00",791,23.3,95.4,975,29,0.887,105,51
"2020-07-17 08:02:00",792,23.6,95.6,976,29,0.887,105,50.99
"2020-07-17 09:02:00",793,23.5,95.7,977,29,0.886,105,50.99
"2020-07-17 10:02:00",794,24.1,95.9,977,29,0.887,105,50.99
"2020-07-17 11:02:00",795,24.8,94.3,977,29,0.887,105,50.99
"2020-07-17 12:02:00",796,24.1,98.9,977,29,0.885,105,50.99
"2020-07-17 13:02:00",797,24,98.3,977,29,0.884,105,50.99
"2020-07-17 14:02:00",798,23.8,96.6,977,29,0.885,105,50.99
"2020-07-17 15:02:00",799,23.6,96.9,977,29,0.887,105,50.99
"2020-07-17 16:02:00",800,23.8,98.7,976,29,0.886,105,50.99
"2020-07-17 17:02:00",801,24.1,97.1,976,29,0.885,105,50.99
"2020-07-17 18:02:00",802,24,98.8,976,29,0.884,105,50.99
"2020-07-17 19:02:00",803,24.5,96.4,976,29,0.885,105,50.99
"2020-07-17 20:02:00",804,24.1,97.4,976,29,0.886,105,50.99
"2020-07-17 21:02:00",805,22.8,97.8,977,29,0.885,105,50.99
"2020-07-17 22:02:00",806,22.7,97.8,977,29,0.884,105,50.99
"2020-07-17 23:02:00",807,22.7,98,977,29,0.883,105,50.99
"2020-07-18 00:02:00",808,22.5,94.2,977,29,0.885,105,50.99
"2020-07-18 01:02:00",809,22.6,94.2,976,29,0.886,105,50.99
"2020-07-18 02:02:00",810,22.5,94.6,976,29,0.887,105,50.99
"2020-07-18 03:02:00",811,22.5,94.8,975,29,0.886,105,50.99
"2020-07-18 04:02:00",812,22.5,94.9,975,29,0.886,105,50.99
"2020-07-18 05:02:00",813,22.5,95.1,975,29,0.886,105,50.99
"2020-07-18 06:02:00",814,22.3,95.3,975,29,0.885,105,50.99
"2020-07-18 07:02:00",815,22.5,95.4,975,29,0.885,105,50.99
"2020-07-18 08:02:00",816,22.8,95.6,976,29,0.885,105,50.99
"2020-07-18 09:02:00",817,24.8,94.7,976,29,0.885,105,50.99
"2020-07-18 10:02:00",818,26.8,84.1,976,29,0.886,105,50.99
"2020-07-18 11:02:00",819,28.1,78,976,29,0.878,105,50.98
"2020-07-18 12:02:00",820,28.4,77.4,976,29,0.885,105,50.99
"2020-07-18 13:02:00",821,30.7,65.2,976,29,0.886,105,50.99
"2020-07-18 14:02:00",822,30.7,66.7,975,29,0.885,105,50.99
"2020-07-18 15:02:00",823,32.3,63.6,975,29,0.884,105,50.99
"2020-07-18 16:02:00",824,30.1,72.1,974,29,0.885,105,50.99
"2020-07-18 17:02:00",825,28.6,76,974,29,0.885,105,50.99
"2020-07-18 18:02:00",826,26.9,85.2,974,29,0.886,105,50.99
"2020-07-18 19:02:00",827,24.6,94.3,976,29,0.886,105,50.99
"2020-07-18 20:02:00",828,24.3,96.1,976,29,0.887,105,50.99
"2020-07-18 21:02:00",829,23.6,97.8,978,29,0.885,105,50.99
"2020-07-18 22:02:00",830,24.6,94.5,979,29,0.884,105,50.99
"2020-07-18 23:02:00",831,23.6,97.2,979,29,0.884,105,50.99
"2020-07-19 00:02:00",832,23,99.3,980,29,0.886,105,50.99
"2020-07-19 01:02:00",833,23,94.4,980,29,0.887,105,50.99
"2020-07-19 02:02:00",834,23.1,94.6,979,29,0.885,105,50.99
"2020-07-19 03:02:00",835,23.1,94.8,979,29,0.885,105,50.99
"2020-07-19 04:02:00",836,23.5,94.9,980,29,0.885,105,50.99
"2020-07-19 05:02:00",837,23.6,95.1,980,29,0.885,105,50.99
"2020-07-19 06:02:00",838,23.4,99.3,980,29,0.885,105,50.99
"2020-07-19 07:02:00",839,23.6,95.4,981,29,0.885,105,50.99
"2020-07-19 08:02:00",840,25.8,87.7,981,29,0.885,105,50.99
"2020-07-19 09:02:00",841,27.1,80.2,982,29,0.885,105,50.99
"2020-07-19 10:02:00",842,28.6,67.8,982,29,0.887,105,50.99
"2020-07-19 11:02:00",843,29.6,62.3,982,29,0.887,105,50.99
"2020-07-19 12:02:00",844,29.2,61,982,29,0.886,105,50.99
"2020-07-19 13:02:00",845,29.5,60.3,981,29,0.885,105,50.99
"2020-07-19 14:02:00",846,30.9,57.8,980,29,0.885,105,50.99
"2020-07-19 15:02:00",847,30.9,54.1,980,29,0.884,105,50.99
"2020-07-19 16:02:00",848,32.2,51.1,979,29,0.885,105,51
"2020-07-19 17:02:00",849,32.6,49.2,979,29,0.886,105,51
